4608,condicionado,conditioned,"os motéis tornaram-se mais sofisticados, com ar condicionado, piscinas e televisão.","– The motels became more sophisticated, with air conditioning, pools, and TV.",[sound:condicionado.ogg],
4609,corretor,"broker, agent",o corretor liquidaria logo que a perda atingisse dois mil fl.,"– As soon as his losses reached 2,000 fl     the broker would sell.",[sound:corretor.ogg],
4610,artilharia,artillery,também os da fortaleza dispararam algumas peças de artilharia.,– Those in the fortress also shot some artillery shells.,[sound:artilharia.ogg],
4611,tubarão,shark,"quem tem dentes, entre os peixes, é só o tubarão.","– The shark alone, among the fish, has teeth.",[sound:tubarão.ogg],
4612,comunhão,communion,"através dele, o ofertante procura entrar em comunhão com o Ser Supremo.","– Through it, the giver seeks to enter into communion with the Supreme Being.",[sound:comunhão.ogg],
4613,abraço,"embrace, hug","meu pai, dê-me um abraço e um beijo, porque ainda os mereço.","– My father, give me a hug and a kiss, because I still deserve them.",[sound:abraço.ogg],
4614,rim,kidney,cada quatro minutos circula pelo rim todo o sangue do nosso corpo.,"– Every four minutes, all of the blood in our body circulates through our kidneys.",[sound:rim.ogg],
4615,fração,"fraction, bit",cada utilizador possui o uso exclusivo do computador apenas por uma fracção de segundo.,– Each user has the exclusive use of the computer for barely a fraction of a second.,[sound:fração.ogg],
4616,editorial,editorial,o mercado editorial brasileiro não quer este tipo de publicação.,– The Brazilian editorial market doesn’t want this type of publication.,[sound:editorial.ogg],
4617,resgate,"rescue, ransom",várias equipes de resgate foram enviadas para a região atingida pelo tremor de terra.,– Several rescue teams were sent to the region affected by the earthquake.,[sound:resgate.ogg],
4618,mercê,(a m. de) at the mercy of,este incidente colocou a Dinamarca à mercê da França.,– This incident put Denmark at the mercy of France.,[sound:mercê.ogg],
4619,marechal,marshal,os generais podem ser distinguidos com o título honorífico de marechal.,– Generals can be distinguished by the honorific title of marshal.,[sound:marechal.ogg],
4620,balão,balloon,ele fá-lo-ia explodir como um balão de circo picado por um alfinete.,– He will make it explode like a circus balloon poked with a pin.,[sound:balão.ogg],
4621,tremer,"to shake, tremble","José arrepiou-se, tremeram-lhe as pernas.","–José got goose bumps, his legs shook.",[sound:tremer.ogg],
4622,milénio,millennium,"eles acreditam que Jesus irá regressar, no próximo milénio.",– They believe that Christ will return in the next millennium.,[sound:milénio.ogg],pt-pt
4623,milênio,millennium,"eles acreditam que Jesus irá regressar, no próximo milénio.",– They believe that Christ will return in the next millennium.,[sound:milênio.ogg],pt-br
4624,reajuste,adjustment (income) [BP],o reajuste salarial prometido aos em pregados de mesa não foi cumprido.,– The salary adjustment that was promised to other waiters never came about.,[sound:reajuste.ogg],
4625,aquecimento,"warming, heating",o El Niño é causado por um aquecimento das águas do Oceano Pacífico.,– El Nino is caused by the warming of the waters of the Pacific Ocean.,[sound:aquecimento.ogg],
4626,torturar,to torture,a polícia secreta torturou o escritor durante anos.,– The secret police tortured the writer for years.,[sound:torturar.ogg],
4627,afogar,"to drown, flood","nada se perdeu, ninguém se afogou, mas todos se molharam.","– Nothing got lost, no one drowned, but everyone did get wet.",[sound:afogar.ogg],
4628,estragar,"to ruin, go bad, spoil",ela acha que a gravidez irá estragar-lhe o corpo.,– She thinks that the pregnancy will ruin her body.,[sound:estragar.ogg],
4629,alinhado,aligned,a conjunção planetária ocorre quando um planeta está alinhado com outro.,– Planetary line-ups occur when one planet is aligned with another.,[sound:alinhado.ogg],
4630,charuto,cigar,eu gosto de fumar um bom charuto depois do jantar.,– I like to smoke a good cigar after dinner.,[sound:charuto.ogg],
4631,nora,daughter-in-law,"enquanto fui sogra, nunca tive boa nora.","– While I was a mother-in-law, I never had a good daughter-in-law.",[sound:nora.ogg],
4632,aposentado,retired [BP],"“quero receber meu dinheiro”, dizia o aposentado, Miguel, 70 anos.","– “I want to receive my money,” said the retired man, Michael, 70 years old.",[sound:aposentado.ogg],
4633,consentir,"to approve, grant",ali não entrava ninguém que ele não consentisse.,"– No one entered in there, whom he didn’t approve.",[sound:consentir.ogg],
4634,romantismo,romanticism,a carreira de Beethoven atravessou a passagem do Classicismo para o Romantismo.,– Beethoven’s career bridged the passage from classicism to romanticism.,[sound:romantismo.ogg],
4635,agrupar,to group,"pode-se agrupar as rochas da seguinte forma: sedimentares, eruptivas ou cristalinas.","– Rocks can be grouped in the following manner: sedimentary, igneous, or metamorphic.",[sound:agrupar.ogg],
4636,narrativo,narrative,"normalmente os documentários não têm forma narrativa, são muito sérios.","– Normally, documentaries are not in narrative format; they are very serious.",[sound:narrativo.ogg],
4637,canhão,cannon,os marinheiros dispararam tiros de canhão contra a capital.,– The sailors fired cannon shots toward the capital.,[sound:canhão.ogg],
4638,sanguíneo,relating to blood,"o sangue circula num estado fluido, no interior dos vasos sanguíneos.",– Blood circulates in a fluid state inside blood veins.,[sound:sanguíneo.ogg],
4639,bandeirante,bandeirante (frontiersmen) [BP],"os bandeirantes foram, pois, uma tropa de choque a serviço do colonialismo.","– The bandeirantes were, therefore, a shock troop at the service of colonialism.",[sound:bandeirante.ogg],
4640,atlântico,Atlantic (ocean),estas ilhas estão ou no oceano Atlântico ou no oceano Etiópico.,– These islands are found either in the Atlantic Ocean or in the Ethiopian Ocean.,[sound:atlântico.ogg],
4641,reputação,reputation,ele ascendeu ao cargo com a reputação de homem honesto.,– He rose to the position with the reputation of being an honest man.,[sound:reputação.ogg],
4642,saudar,"to greet, salute",Rafael era popular entre eles; saudavam-no quando o viam.,– Rafael was popular among them; they greeted him when they saw him.,[sound:saudar.ogg],
4643,traçado,"drawn out, planned, plan","o plano está traçado, agora vamos ao rum.","– The plan has been drawn up, now let’s follow it.",[sound:traçado.ogg],
4644,preliminar,preliminary,os números são preliminares e ainda não foram auditados.,– The numbers are preliminary and have still not been audited.,[sound:preliminar.ogg],
4645,confirmação,confirmation,a confirmação da teoria foi feita pelo grupo de cientistas.,– The confirmation of the theory was made by the group of scientists.,[sound:confirmação.ogg],
4646,abdicar,to abdicate,"no mês seguinte, o rei abdicava do trono, em favor do seu irmão.","– In the following month, the king abdicated the throne, in favor of his brother.",[sound:abdicar.ogg],
4647,diferir,"to differ, be different from",achas que este disco difere radicalmente dos anteriores?,– Do you think this record differs radically from previous ones?,[sound:diferir.ogg],
4648,escocês,Scottish,"o uísque escocês é, normalmente, uma mistura de duas ou mais qualidades.",– Scotch whiskey is usually a mix of two or more types.,[sound:escocês.ogg],
4649,curiosamente,curiously,as moças olharam-me curiosamente.,–The girls looked at me curiously.,[sound:curiosamente.ogg],
4650,ídolo,idol,ele é um dos grandes heróis nacionais da Argentina e um ídolo.,– He is one of the great national heroes of Argentina and an idol.,[sound:ídolo.ogg],
4651,grosseiro,"crude, coarse, rude","era uma habitação grosseira, quase perdida na mata, onde repousavam os tropeiros.","– It was a crude building, almost lost in the jungle, which the herdsmen used to rest in.",[sound:grosseiro.ogg],
4652,serpente,"snake, serpent",a anaconda é a maior serpente do mundo.,– The anaconda is the biggest snake in the world.,[sound:serpente.ogg],
4653,tomada,"seizure, socket",o Império Bizantino caiu em poder muçulmano com a tomada de Constantinopla.,"– With the seizure of Constantinople, the Byzantine Empire fell under Muslim rule.",[sound:tomada.ogg],
4654,terno,"suit [BP], tender, kindly [EP]",ele estava com um terno azul-marinho e uma gravata vermelha bem fi .,– He was dressed in a sea blue suit and a very nice red tie.,[sound:terno.ogg],
4655,civilizado,civilized,Tudo isso era contra as boas normas de um povo civilizado.,– All this went against the norms of a civilized people.,[sound:civilizado.ogg],
4656,anotar,"to write down, annotate",não lhe ocorreu anotar a placa do carro; estava muito nervosa.,"– It didn’t occur to her to write down the license plate number, she was very nervous.",[sound:anotar.ogg],
4657,desdobrar,to unfold,"este, ao desdobrar a meia folha de papel, tornou-se lívido.","– This man, upon unfolding the half-sheet of paper, became livid.",[sound:desdobrar.ogg],
4658,progredir,to progress,"a doença pode progredir para eclâmpsia, se não for tratada.",– The disease can progress to eclampsia if not treated.,[sound:progredir.ogg],
4659,montado,"mounted, assembled","já montado em seu cavalo, ele disse aos amigos um adeus.","– Already mounted on his horse, he said goodbye to his friends.",[sound:montado.ogg],
4660,furtar,to steal,o macaco furtou a navalha do barbeiro.,–The monkey stole the razor from the barber.,[sound:furtar.ogg],
4661,contributo,contribution [EP],este grupo parlamentar deu um contributo decisivo para a estabilidade política [EP].,– This parliamentary group made a decisive contribution to political stability.,[sound:contributo.ogg],
4662,precoce,"premature, precocious",um acidente de trabalho atirou-o para uma invalidez precoce.,– A work accident sent him into premature disability.,[sound:precoce.ogg],
4663,pardo,"mulatto, off-white","apenas 0,6% de negros e pardos tinham obtido um diploma de nível superior.",– Only 0.6% of blacks and mulattoes had obtained a college degree.,[sound:pardo.ogg],
4664,poste,"pole, vertical post",esses índios esculpiam postes de madeira com desenhos de animais.,"– Those Indians sculpted totem poles from wood, with animal designs.",[sound:poste.ogg],
4665,milionário,millionaire,os nossos milionários e políticos não pagam os impostos.,– Our millionaires and politicians don’t pay taxes.,[sound:milionário.ogg],
4666,panela,"pot, pan","a panela grande, que cozinhava o feijão, estava no fogo.","– The large pot, in which the beans were cooking, was on the stove.",[sound:panela.ogg],
